osm_id,code,fclass,name,lon,lat
301034987,2082,school,Spring Mtn Divide Trl,-115.58415,36.31838
304595383,2501,supermarket,Trader Joe's,-115.08131,36.06961
307444858,2501,supermarket,Smith's,-115.20942,36.11807
357552576,2082,school,Sunset High School,-115.19406,36.15666
357555123,2082,school,Homebound Special School,-115.10139,36.14469
357555126,2082,school,Adult Education Programs School,-115.11333,36.14861
357555186,2082,school,Indian Springs Middle School,-115.67675,36.57407
357555194,2082,school,Indian Springs Elementary School,-115.67597,36.57491
357555254,2082,school,Laughlin Elementary School,-114.57302,35.16805
357555400,2082,school,Biltmore Special School,-115.13694,36.18
357555763,2082,school,Captain Kidds Sixth Grade,-115.09055,36.09136
357555787,2082,school,Divine Providence Variety Day Home,-115.14556,36.1833
357555798,2082,school,Litl Scholar School,-115.17306,36.15858
357555804,2082,school,First Christian Church Child Development Center,-115.13788,36.17456
357555812,2082,school,Christian Center Schools,-114.83252,35.97829
357555816,2082,school,Lake Mead Christian Academy,-114.83263,35.97883
357555821,2082,school,Mother Goose School,-115.225,36.14136
357555825,2082,school,Montessori Academy of Southern Nevada,-115.22556,36.15886
357555829,2082,school,Trinity Christian Schools,-115.13944,36.14803
357555856,2082,school,Vineyard Christian Academy,-115.19267,36.15915
357555868,2082,school,Clark County Christian School,-115.11056,36.16969
357555881,2082,school,Litl Scholar School,-115.09972,36.12914
357555888,2082,school,Echoes Christian Academy,-115.12389,36.18136
357555891,2082,school,Carousel Christian Child Development Center,-115.12472,36.17775
357556013,2082,school,New Horizons Center for Learning,-115.21361,36.14469
357556022,2082,school,First Presbyterian Church Pre-School and Day Care Center,-115.16206,36.15764
357556028,2082,school,Maranatha Academy of Las Vegas,-115.11056,36.21719
357556136,2082,school,Cimarron-Memorial High School,-115.25167,36.19913
357556174,2082,school,Edythe and Lloyd Katz Elementary School,-115.24667,36.19247
357556178,2082,school,Martha P King Elementary School,-114.8324,35.97816
357556181,2082,school,Laughlin High School,-114.57302,35.16778
357556184,2082,school,Ernest May Elementary School,-115.23501,36.25386
357556354,2082,school,,-115.11417,36.22414
357556364,2082,school,Paul East Culley Elementary School,-115.22198,36.18364
357556485,2082,school,Fay Herron Elementary School,-115.10278,36.20414
357556488,2082,school,Halle Hewetson Elementary School,-115.1225,36.17608
357556564,2082,school,Lincoln Elementary School,-115.11222,36.21441
357556596,2082,school,Madison Sixth Grade Center School,-115.15639,36.18275
357556758,2082,school,Bertha Ronzone Elementary School,-115.21917,36.19691
357556798,2082,school,Saint Joseph Elementary School,-115.13285,36.16212
357556874,2082,school,Ruby S Thomas Elementary School,-115.13083,36.12553
357556892,2082,school,Twin Lakes Elementary School,-115.18619,36.18427
357556957,2082,school,Whitney Elementary School,-115.04639,36.09942
357557057,2082,school,Washington Continuation School,-115.13278,36.19497
357557146,2082,school,Helen C Cannon Middle School,-115.11561,36.08342
357557219,2082,school,R Guild Gray Elementary School,-115.235,36.13747
357557228,2082,school,David M Cox Elementary School,-115.19389,36.15969
357557234,2082,school,M J Christensen Elementary School,-115.1925,36.18164
357557237,2082,school,John R Beatty Elementary School,-115.22445,36.20358
357557254,2082,school,Clyde C Cox Elementary School,-115.09306,36.22719
357557280,2082,school,J M Ullom Elementary School,-115.06675,36.10393
357557314,2082,school,Ann Lynch Elementary School,-115.06583,36.19664
357557321,2082,school,Gwendolyn Wooley Elementary School,-115.09539,36.23133
357557354,2082,school,Nate Mack Elementary School,-115.10083,36.05859
357557364,2082,school,Harriet Treem Elementary School,-115.02555,36.07692
357557395,2082,school,Estes M McDoniel Elementary School,-115.09166,36.05942
357557398,2082,school,James B McMillan Elementary School,-115.24788,36.19287
357557436,2082,school,Lilly and Wing Fong Elementary School,-115.22695,36.18025
357557455,2082,school,Dorothy Eisenberg Elementary School,-115.26112,36.24247
357560065,2082,school,Community College of Southern Nevada Henderson Campus,-114.96528,36.00793
357564858,2110,hospital,Healthsouth Rehabilitation Hospital,-115.19139,36.15803
357564873,2110,hospital,Kindred Hospital Las Vegas - Sahara,-115.21184,36.14572
357565046,2013,nursing_home,Cheyenne Care Center,-115.10836,36.21901
357565051,2013,nursing_home,Delmar Gardens of Green Valley,-115.0961,36.0331
357565054,2013,nursing_home,Horizon Health and Rehabilitation Center,-115.16264,36.1632
357565058,2013,nursing_home,El Jen Convalescent Hospital,-115.22016,36.22761
357565062,2013,nursing_home,Saint Joseph Transitional Rehabilitation Center,-115.16935,36.15782
357565076,2013,nursing_home,Gaye Haven Intermediate Care Facility,-115.05794,36.19285
357565094,2013,nursing_home,Lake Mead Health and Rehabilitation Center,-114.96228,36.06156
357565117,2013,nursing_home,Life Care Center of South Las Vegas,-115.12044,36.10675
357565128,2013,nursing_home,Las Vegas Post Acute & Rehabilitation,-115.13637,36.13846
357565136,2013,nursing_home,Mountain View Care Center,-114.82797,35.96844
357565145,2013,nursing_home,North Las Vegas Care Center,-115.10481,36.21682
357565149,2013,nursing_home,Silver Hills Health Care Center,-115.25979,36.22327
357565152,2013,nursing_home,Silver Ridge Healthcare Center,-115.23529,36.15771
357565157,2013,nursing_home,Marquis Plaza Regency,-115.22769,36.21647
357565161,2013,nursing_home,TLC Care Center,-115.04983,36.05749
